FA;NN;Nom;Prenom;Annee;Trimestre;BrutDMFA;NetReel;NetDeclare;EcartPct;ClasseAttendue
FA00718395;81030391538;Lemoine;Julien;2025;2;6753.65;4211.60;4211.60;0.0;Conforme
FA00765679;81021363610;Nguyen;Laura;2025;2;7317.08;4524.08;4524.08;0.0;Conforme
FA00703223;94071049861;Blanc;Mathieu;2025;2;15559.09;8463.94;8463.94;0.0;Conforme
FA00711384;88040722187;Roussel;Chloé;2025;2;9462.23;5479.46;5479.46;0.0;Conforme
FA00709628;02030243384;Gérard;Laura;2025;2;2119.18;1553.84;1553.84;0.0;Conforme
FA00759188;87052176777;Noël;Delphine;2025;2;;4322.43;4322.43;0.0;DeclareSansBCSS
FA00753939;81080359703;Legrand;Chloé;2025;2;2006.05;1466.19;1466.19;0.0;Conforme
FA00759541;88072287373;Duval;Karim;2025;2;;1580.73;1580.73;0.0;DeclareSansBCSS
FA00705797;93011523712;Renard;Julien;2025;2;5150.82;3357.67;3357.67;0.0;Conforme
FA00740058;92122275915;Aubert;Laura;2025;2;7404.40;4250.37;4250.37;0.0;Conforme
FA00672526;91042504676;Dumont;Claire;2025;2;3554.63;2440.15;2440.15;0.0;Conforme
FA00717586;93020651115;Roussel;Fatima;2025;2;1470.02;1089.29;1089.29;0.0;Conforme
FA00768662;93111223577;Henry;Julien;2025;2;;2520.75;2520.75;0.0;DeclareSansBCSS
FA00697538;93012114719;Durand;Claire;2025;2;5259.96;3220.61;3220.61;0.0;Conforme
FA00742102;91111612426;Rey;Émilie;2025;2;11259.14;6275.92;6275.92;0.0;Conforme
FA00745450;84030739417;Roussel;Adam;2025;2;5840.83;3766.86;3766.86;0.0;Conforme
FA00762979;88052839764;Marchand;Élise;2025;2;879.41;658.23;658.23;0.0;Conforme
FA00761809;88010699105;Gautier;Julien;2025;2;2111.76;1561.60;1561.60;0.0;Conforme
FA00596310;81061896148;Lemaire;Sophie;2025;2;7176.85;4455.79;4455.79;0.0;Conforme
FA00685354;86101872826;Dumas;Adam;2025;2;;3508.44;3508.44;0.0;DeclareSansBCSS
FA00710611;85100672874;Schmitt;Valérie;2025;2;5367.86;3517.21;3517.21;0.0;Conforme
FA00759393;91051722745;Dumont;Nadia;2025;2;4043.60;2538.82;2538.82;0.0;Conforme
FA00669679;85070374331;Gautier;Pierre;2025;2;4189.22;2806.31;2806.31;0.0;Conforme
FA00711035;02032096282;Gérard;Damien;2025;2;924.88;656.16;656.16;0.0;Conforme
FA00718426;94042787922;Brunet;Leïla;2025;2;3377.64;2206.55;2206.55;0.0;Conforme
FA00754622;88080262951;Lemoine;Charlotte;2025;2;;4110.60;4110.60;0.0;DeclareSansBCSS
FA00774517;91041626332;Blanchard;Romain;2025;2;18732.40;10564.61;10564.61;0.0;Conforme
FA00742640;04052456329;Michel;Quentin;2025;2;2388.29;1625.39;1625.39;0.0;Conforme
FA00747760;87031179940;Lambert;Ibrahim;2025;2;9089.16;5389.89;5389.89;0.0;Conforme
FA00711766;81032131303;Roussel;Sarah;2025;2;604.30;450.80;450.80;0.0;Conforme
FA00726631;97061286578;Morin;Grégory;2025;2;1686.85;1132.37;1132.37;0.0;Conforme
FA00740409;85122476593;Philippe;Élise;2025;2;5326.28;3238.29;3238.29;0.0;Conforme
FA00770684;04070640958;Gaillard;Leïla;2025;2;1238.62;857.80;857.80;0.0;Conforme
FA00767235;97012762824;Chevalier;Salima;2025;2;4932.80;3213.07;3213.07;0.0;Conforme
FA00768670;80031848495;Perrin;Nadia;2025;2;1733.50;1210.92;1210.92;0.0;Conforme
FA00729983;95040237437;Lucas;Amélie;2025;2;5901.96;3698.88;3698.88;0.0;Conforme
FA00751527;90042084783;Gautier;François;2025;2;2881.50;1997.81;1298.58;35.0;EcartAControler
FA00760632;85042040433;Leclerc;Charlotte;2025;2;3383.61;1966.85;1966.85;0.0;Conforme
FA00741747;83042838858;Picard;Claire;2025;2;389.06;294.05;294.05;0.0;Conforme
FA00707958;86101761671;Meyer;Fatima;2025;2;5788.68;3709.50;2411.17;35.0;EcartAControler
FA00754729;94022732280;Payet;Nadia;2025;2;2922.15;1983.47;1289.25;35.0;EcartAControler
FA00764699;98052573922;Gautier;Thomas;2025;2;1267.68;848.34;848.34;0.0;Conforme
FA00764161;87041033754;Brunet;Hugo;2025;2;2562.98;1805.96;1805.96;0.0;Conforme
FA00711385;84092018176;Joly;Youssef;2025;2;431.13;323.09;323.09;0.0;Conforme
FA00728214;90021321736;Noël;Inès;2025;2;1877.01;1368.92;1368.92;0.0;Conforme
FA00765266;85032120796;Simon;Nora;2025;2;3087.53;1790.54;1790.54;0.0;Conforme
FA00760389;98072545430;Martin;Vincent;2025;2;2652.23;1587.55;1587.55;0.0;Conforme
FA00763430;90062841694;Gaillard;François;2025;2;2295.02;1458.28;1458.28;0.0;Conforme
FA00760091;96061260823;Meyer;Quentin;2025;2;1156.53;814.39;814.39;0.0;Conforme
FA00758013;94060422720;Schmitt;Leïla;2025;2;1765.55;1317.46;1317.46;0.0;Conforme
FA00678041;97070785650;Brun;Manon;2025;2;3533.11;2017.67;2017.67;0.0;Conforme
FA00675307;85062718259;Moreau;Delphine;2025;2;3757.35;2130.33;2130.33;0.0;Conforme
FA00701120;92120381940;Dubois;Vincent;2025;2;662.69;478.08;310.75;35.0;EcartAControler
FA00748320;95021901170;Dumas;Sophie;2025;2;4292.52;2859.78;2859.78;0.0;Conforme
FA00721758;86041427572;Rey;Pauline;2025;2;11479.83;6443.12;6443.12;0.0;Conforme
FA00733168;02020937819;Vincent;Nadia;2025;2;3150.06;2211.60;2211.60;0.0;Conforme
FA00684508;96011922267;Dumont;Mathieu;2025;2;1013.00;771.86;771.86;0.0;Conforme
FA00771828;91061288628;Martin;Mehdi;2025;2;1505.03;1112.57;1112.57;0.0;Conforme
FA00744479;01031560088;Barbier;Ibrahim;2025;2;3114.71;2077.90;2077.90;0.0;Conforme
FA00639182;92071361902;Fabre;Hugo;2025;2;230.17;179.71;179.71;0.0;Conforme
FA00747805;88041558070;Rousseau;Youssef;2025;2;4571.19;3019.37;3019.37;0.0;Conforme
FA00743001;02060996542;Arnaud;Julien;2025;2;3176.86;1866.21;1213.04;35.0;EcartAControler
FA00749260;81031693318;Noël;Aurélie;2025;2;2212.10;1363.56;886.31;35.0;EcartAControler
FA00716318;91081739889;Durand;Nora;2025;2;862.35;620.02;620.02;0.0;Conforme
FA00725218;82022711535;Martin;Benjamin;2025;2;2942.60;2085.38;2085.38;0.0;Conforme
FA00674495;92030837379;Vidal;Damien;2025;2;;6849.74;6849.74;0.0;DeclareSansBCSS
FA00726447;91101839972;Renard;Inès;2025;2;560.94;405.05;405.05;0.0;Conforme
FA00739668;88020763943;Lambert;Julien;2025;2;197.59;157.49;157.49;0.0;Conforme
FA00698590;99062693617;Lambert;Sébastien;2025;2;1555.06;1038.80;1038.80;0.0;Conforme
FA00703518;93091193176;Renard;Anissa;2025;2;3568.92;2425.86;2425.86;0.0;Conforme
FA00686282;90111659123;Leclerc;Nadia;2025;2;3724.92;2517.98;2517.98;0.0;Conforme
FA00744718;83090819612;Joly;Hugo;2025;2;;4829.61;4829.61;0.0;DeclareSansBCSS
FA00766325;04071995196;Gaillard;Benjamin;2025;2;1977.82;1262.55;1262.55;0.0;Conforme
FA00707246;04061629163;Michel;Aïcha;2025;2;1079.40;734.69;734.69;0.0;Conforme
FA00752570;00021240950;Clément;Delphine;2025;2;3011.99;2098.52;2098.52;0.0;Conforme
FA00756451;95012863740;Nguyen;Valérie;2025;2;1546.37;1130.63;1130.63;0.0;Conforme
FA00749331;91070861934;Renard;Pierre;2025;2;7424.04;4580.25;4580.25;0.0;Conforme
FA00735064;01050751836;Bernard;Thomas;2025;2;6102.64;3524.79;3524.79;0.0;Conforme
FA00683609;92101276997;Marchand;Aïcha;2025;2;8436.02;5064.50;5064.50;0.0;Conforme
FA00658780;96022757365;Blanc;Émilie;2025;2;6727.14;3935.29;3935.29;0.0;Conforme
FA00709676;91071180153;Chevalier;Mehdi;2025;2;6456.86;4090.61;4090.61;0.0;Conforme
FA00675937;97051160075;Blanc;Pierre;2025;2;1506.72;991.40;991.40;0.0;Conforme
FA00745256;87031387895;Noël;Vincent;2025;2;535.04;412.60;412.60;0.0;Conforme
FA00768710;86040630192;Brunet;Mehdi;2025;2;9631.48;5598.11;5598.11;0.0;Conforme
FA00635814;82070962996;Colin;Youssef;2025;2;8629.67;5149.31;5149.31;0.0;Conforme
FA00727429;92072427219;Renaud;Benjamin;2025;2;1651.87;1227.04;1227.04;0.0;Conforme
FA00688523;91012267402;Dufour;Charlotte;2025;2;3100.95;2073.90;2073.90;0.0;Conforme
FA00728980;83122068656;Dufour;Anissa;2025;2;2683.21;1610.09;1610.09;0.0;Conforme
FA00709004;91021136665;Mercier;Camille;2025;2;14175.22;7705.48;7705.48;0.0;Conforme
FA00736326;89111456984;Vidal;Maxime;2025;2;11969.36;6548.46;6548.46;0.0;Conforme
FA00703538;82082639026;Picard;Céline;2025;2;3127.65;2194.15;2194.15;0.0;Conforme
FA00761366;85011405556;Meunier;Maxime;2025;2;5260.97;3420.22;3420.22;0.0;Conforme
FA00734761;90082765395;Clément;Delphine;2025;2;12273.90;6958.19;6958.19;0.0;Conforme
FA00717141;81032405970;Gaillard;Pierre;2025;2;9302.14;5405.89;5405.89;0.0;Conforme
FA00753262;82022508528;Schmitt;Mehdi;2025;2;1556.71;1118.69;1118.69;0.0;Conforme
FA00760468;00062396466;Bernard;Youssef;2025;2;4458.85;2829.70;2829.70;0.0;Conforme
FA00730402;98052347852;Roy;Céline;2025;2;3408.03;2211.25;2211.25;0.0;Conforme
FA00668359;93071475452;Caron;Youssef;2025;2;1475.29;966.77;966.77;0.0;Conforme
FA00755256;89051386666;Vincent;Céline;2025;2;8587.02;5089.20;5089.20;0.0;Conforme
FA00687593;84040390818;François;Claire;2025;2;9043.03;5360.57;5360.57;0.0;Conforme
FA00733987;88022068988;Caron;Adam;2025;2;11228.14;6378.51;6378.51;0.0;Conforme
FA00708417;02061485205;Bourgeois;Rachid;2025;2;719.40;515.30;515.30;0.0;Conforme
FA00704589;91071757797;Garcia;Louis;2025;2;3042.73;1813.71;1813.71;0.0;Conforme
FA00709296;93080554652;Olivier;Louis;2025;2;7363.96;4468.48;4468.48;0.0;Conforme
FA00657827;89070558321;Gaillard;Olivier;2025;2;3100.58;2164.95;2164.95;0.0;Conforme
FA00638722;6072749959;Lemaire;Laura;2025;2;575.22;443.43;443.43;0.0;Conforme
FA00734825;92061894801;Lemoine;Quentin;2025;2;8933.43;5313.41;5313.41;0.0;Conforme
FA00758089;94050812394;Renaud;Youssef;2025;2;4573.02;3002.43;3002.43;0.0;Conforme
FA00691055;00052714183;Fontaine;Laura;2025;2;8622.36;4759.25;4759.25;0.0;Conforme
FA00747127;02052639003;Rivière;Nadia;2025;2;5189.42;3149.43;2047.13;35.0;EcartAControler
FA00761214;87092796320;Petit;Julien;2025;2;3752.66;2385.74;2385.74;0.0;Conforme
FA00707652;00061498128;Benoit;Olivier;2025;2;1760.94;1175.01;1175.01;0.0;Conforme
FA00748131;88072134054;Lefebvre;Chloé;2025;2;2773.04;1889.31;1889.31;0.0;Conforme
FA00766850;93111132319;Roy;Inès;2025;2;9153.80;5506.10;5506.10;0.0;Conforme
FA00740418;92021140151;Lucas;Marine;2025;2;4453.35;3009.05;3009.05;0.0;Conforme
FA00728804;80021364874;Robin;Nicolas;2025;2;7520.05;4647.32;3020.76;35.0;EcartAControler
FA00748597;87040920918;Laurent;Céline;2025;2;12224.58;6824.89;6824.89;0.0;Conforme
FA00678508;00030904625;Brun;Émilie;2025;2;14377.45;7957.87;5172.61;35.0;EcartAControler
FA00737131;82032281475;Lacroix;Delphine;2025;2;737.91;567.32;567.32;0.0;Conforme
FA00737163;82110847418;Garcia;Damien;2025;2;8622.40;5204.08;5204.08;0.0;Conforme
FA00737429;99062143784;Vidal;Émilie;2025;2;5451.26;3009.00;3009.00;0.0;Conforme
FA00749288;93042120876;Vincent;Élise;2025;2;;3326.53;3326.53;0.0;DeclareSansBCSS
FA00701985;82110218601;Bourgeois;Anissa;2025;2;9277.63;5477.92;5477.92;0.0;Conforme
FA00661626;99030829315;Picard;Benjamin;2025;2;7755.13;4698.05;4698.05;0.0;Conforme
FA00767404;86022473871;Bourgeois;Delphine;2025;2;655.57;467.41;467.41;0.0;Conforme
FA00733368;97091274723;Philippe;Nora;2025;2;11546.46;6335.61;6335.61;0.0;Conforme
FA00716942;98012478575;Picard;Cédric;2025;2;728.08;513.45;513.45;0.0;Conforme
FA00763993;97021420766;Noël;Nassim;2025;2;807.11;622.76;622.76;0.0;Conforme
FA00733672;86082042759;Rousseau;Samira;2025;2;1768.48;1283.48;1283.48;0.0;Conforme
FA00730539;87070519774;Aubert;François;2025;2;12994.20;7296.87;7296.87;0.0;Conforme
FA00712070;84011121661;Simon;Khalid;2025;2;1506.88;1104.44;1104.44;0.0;Conforme
FA00734475;90070164602;Noël;Claire;2025;2;1948.45;1425.09;1425.09;0.0;Conforme
FA00748308;87041810051;Renard;Marine;2025;2;996.17;740.51;740.51;0.0;Conforme
FA00724790;93081000951;Vincent;Romain;2025;2;;1967.82;1967.82;0.0;DeclareSansBCSS
FA00746024;91041329194;Gauthier;Youssef;2025;2;7742.79;4698.53;4698.53;0.0;Conforme
FA00724739;82040272790;Gauthier;Valérie;2025;2;5577.85;3584.40;3584.40;0.0;Conforme
FA00753685;81072413918;Rivière;Samira;2025;2;2319.39;1608.25;1608.25;0.0;Conforme
FA00623099;81021465657;Morin;François;2025;2;672.62;513.19;513.19;0.0;Conforme
FA00756341;92120767762;Renaud;Élise;2025;2;5273.04;3236.04;2103.43;35.0;EcartAControler
FA00764749;02022371538;Morin;Ibrahim;2025;2;3958.40;2527.40;2527.40;0.0;Conforme
FA00738332;89121086710;Garnier;Inès;2025;2;6958.78;4046.41;2630.16;35.0;EcartAControler
FA00767339;84030146529;Roy;Quentin;2025;2;1563.30;1165.58;1165.58;0.0;Conforme
FA00755481;04062547891;Colin;Marine;2025;2;1144.72;778.81;778.81;0.0;Conforme
FA00747596;85081290888;Pierre;Céline;2025;2;667.56;512.67;512.67;0.0;Conforme
FA00711482;87062353562;Fontaine;Rachid;2025;2;2293.06;1576.48;1576.48;0.0;Conforme
FA00756560;88080875833;Meunier;Rachid;2025;2;;1591.17;1591.17;0.0;DeclareSansBCSS
FA00748784;83010334455;Legrand;Nora;2025;2;8080.25;4833.78;4833.78;0.0;Conforme
FA00694616;90081803414;Chevalier;Céline;2025;2;594.77;432.33;432.33;0.0;Conforme
FA00743810;94040159519;Renard;Khalid;2025;2;6380.01;4071.90;4071.90;0.0;Conforme
FA00762251;93122222486;Lacroix;Ibrahim;2025;2;1454.00;1081.18;1081.18;0.0;Conforme
FA00668807;97010409880;Petit;Nicolas;2025;2;10920.23;6165.53;6165.53;0.0;Conforme
FA00664209;03062604981;Schmitt;Mathieu;2025;2;1789.03;1142.95;1142.95;0.0;Conforme
FA00732949;93071172376;Picard;Élise;2025;2;8434.69;5010.23;3256.65;35.0;EcartAControler
FA00708913;83030221039;Roche;Sophie;2025;2;2373.59;1707.13;1707.13;0.0;Conforme
FA00704428;90050225756;Leroy;Romain;2025;2;6723.60;4157.86;4157.86;0.0;Conforme
FA00730049;92011387988;Duval;Bilal;2025;2;3230.01;2287.29;2287.29;0.0;Conforme
FA00763222;80042156726;Lacroix;Céline;2025;2;8336.60;4556.23;4556.23;0.0;Conforme
FA00653503;92062127106;Olivier;Élise;2025;2;2206.67;1533.79;1533.79;0.0;Conforme
FA00747791;03050860261;Schmitt;Cédric;2025;2;298.17;232.56;232.56;0.0;Conforme
FA00687771;83040143050;Renard;Aïcha;2025;2;5735.19;3687.40;3687.40;0.0;Conforme
FA00680846;92032361071;Rivière;Chloé;2025;2;2652.56;1865.26;1865.26;0.0;Conforme
FA00742112;6012649056;Robin;François;2025;2;6868.91;4278.19;4278.19;0.0;Conforme
FA00644968;88082574818;Roche;Hugo;2025;2;1969.61;1384.48;1384.48;0.0;Conforme
FA00733201;01020324817;Giraud;Nadia;2025;2;;5606.74;5606.74;0.0;DeclareSansBCSS
FA00644967;97040965474;François;Laura;2025;2;5338.14;3243.37;3243.37;0.0;Conforme
FA00764728;89020289852;Schmitt;Inès;2025;2;2565.81;1834.54;1834.54;0.0;Conforme
FA00687531;04051181669;Lemoine;Fatima;2025;2;3457.02;2025.19;1316.37;35.0;EcartAControler
FA00749703;95051967212;Philippe;Laura;2025;2;4263.82;2305.61;2305.61;0.0;Conforme
FA00713977;82081237870;Denis;Charlotte;2025;2;11559.41;6561.45;6561.45;0.0;Conforme
FA00734992;98040974207;Martin;Laura;2025;2;1664.38;1171.54;1171.54;0.0;Conforme
FA00744020;87021918024;Mercier;Mehdi;2025;2;1807.15;1171.72;1171.72;0.0;Conforme
FA00751065;91012201579;Payet;Chloé;2025;2;1054.05;725.82;725.82;0.0;Conforme
FA00739782;96071469181;Vidal;Sophie;2025;2;927.45;658.05;658.05;0.0;Conforme
FA00708409;82121548496;Duval;Céline;2025;2;2300.19;1660.94;1660.94;0.0;Conforme
FA00747863;90061373036;Lemaire;Ibrahim;2025;2;4336.98;2863.74;2863.74;0.0;Conforme
FA00690054;89121232705;Rey;Manon;2025;2;3815.10;2594.55;2594.55;0.0;Conforme
FA00743761;01072240801;Henry;Manon;2025;2;382.48;285.10;285.10;0.0;Conforme
FA00707555;92050352987;Mercier;Nicolas;2025;2;8187.14;4835.41;4835.41;0.0;Conforme
FA00715561;81022508606;Petit;Hugo;2025;2;1445.83;1029.49;1029.49;0.0;Conforme
FA00766716;84110995336;Blanc;Maxime;2025;2;14960.65;8373.80;8373.80;0.0;Conforme
FA00763231;85061311264;Giraud;Sarah;2025;2;9363.16;5489.42;5489.42;0.0;Conforme
FA00711546;85100671884;Gaillard;Céline;2025;2;3997.36;2696.36;2696.36;0.0;Conforme
FA00716816;95020726183;Joly;Nassim;2025;2;5828.87;3703.57;3703.57;0.0;Conforme
FA00748253;81111795918;Arnaud;Damien;2025;2;7240.44;4493.54;4493.54;0.0;Conforme
FA00723064;97020398704;Meunier;Sarah;2025;2;3711.32;2355.96;2355.96;0.0;Conforme
FA00742374;00010730407;Olivier;Vincent;2025;2;;2484.92;2484.92;0.0;DeclareSansBCSS
FA00690111;84020356556;Bernard;Salima;2025;2;5856.94;3745.78;3745.78;0.0;Conforme
FA00672653;99020589083;Rivière;Sébastien;2025;2;3545.39;2024.35;2024.35;0.0;Conforme
FA00699695;85091364042;Roy;Pauline;2025;2;5437.02;3505.50;3505.50;0.0;Conforme
FA00759460;88041293794;Barbier;Vincent;2025;2;4582.31;3039.29;3039.29;0.0;Conforme
FA00714377;2070445926;Lemaire;Benjamin;2025;2;9713.02;5645.12;5645.12;0.0;Conforme
FA00745078;80072670748;Lemoine;Maxime;2025;2;5714.14;3382.70;3382.70;0.0;Conforme
FA00751815;88100297411;Marie;Ibrahim;2025;2;;1228.62;1228.62;0.0;DeclareSansBCSS
FA00732822;90071085310;Vidal;Valérie;2025;2;9172.43;5386.75;5386.75;0.0;Conforme
FA00761446;84022212424;Bourgeois;Inès;2025;2;1201.94;895.23;895.23;0.0;Conforme
FA00704801;92071384369;Gautier;Aïcha;2025;2;;1264.92;1264.92;0.0;DeclareSansBCSS
FA00747603;81111830956;Vincent;Vincent;2025;2;3252.30;2112.94;2112.94;0.0;Conforme
FA00755040;80041829696;Vincent;Grégory;2025;2;1413.15;1038.75;1038.75;0.0;Conforme
FA00738248;89052328160;Denis;Chloé;2025;2;3246.65;2148.92;2148.92;0.0;Conforme
FA00765102;84071182576;Marchand;Mehdi;2025;2;6475.29;4109.63;4109.63;0.0;Conforme
FA00726922;94060552976;Denis;Pauline;2025;2;3594.98;2446.43;2446.43;0.0;Conforme
FA00709830;98030420013;Meyer;François;2025;2;6287.02;3943.37;3943.37;0.0;Conforme
FA00761375;02051415516;Arnaud;Mehdi;2025;2;1581.37;1130.03;734.52;35.0;EcartAControler
FA00761063;82100744174;Bernard;Vincent;2025;2;684.34;534.67;534.67;0.0;Conforme
FA00567203;98031919058;Petit;Hugo;2025;2;4472.08;2966.65;2966.65;0.0;Conforme
FA00759566;88101212773;Arnaud;Claire;2025;2;3405.95;2314.01;2314.01;0.0;Conforme
FA00715288;99041187628;Durand;Rachid;2025;2;3297.05;2302.85;1496.85;35.0;EcartAControler
FA00677658;98020830077;Noël;Ibrahim;2025;2;4264.15;2874.87;2874.87;0.0;Conforme
FA00750229;80021120295;Blanc;Adam;2025;2;1927.21;1392.71;1392.71;0.0;Conforme
FA00745484;87020884973;Michel;Marine;2025;2;1226.48;928.10;928.10;0.0;Conforme
FA00723306;88020866188;Masson;Nassim;2025;2;10104.94;5770.05;5770.05;0.0;Conforme
FA00743494;91060808972;Mathieu;Nicolas;2025;2;;649.23;649.23;0.0;DeclareSansBCSS
FA00712008;92071531453;Roy;Nora;2025;2;5097.07;3319.67;3319.67;0.0;Conforme
FA00739682;81110697145;Gautier;Louis;2025;2;1110.06;849.27;849.27;0.0;Conforme
FA00692773;83121546242;Fontaine;Élise;2025;2;10891.38;6230.75;4049.99;35.0;EcartAControler
FA00682757;91091798888;Rousseau;Mathieu;2025;2;3279.49;2300.30;2300.30;0.0;Conforme
FA00734669;92030863511;Denis;Mehdi;2025;2;6608.36;4184.00;4184.00;0.0;Conforme
FA00578062;04062695074;Lucas;Manon;2025;2;1182.62;831.25;831.25;0.0;Conforme
FA00696863;99061105587;Gérard;Aïcha;2025;2;2925.21;1718.32;1718.32;0.0;Conforme
FA00759620;84120519449;Noël;Nassim;2025;2;;223.96;223.96;0.0;DeclareSansBCSS
FA00759427;87082213422;Michel;Delphine;2025;2;726.32;551.80;551.80;0.0;Conforme
FA00677357;88091241569;Nguyen;Mathieu;2025;2;2743.00;1952.31;1952.31;0.0;Conforme
FA00695163;90040385107;Lemoine;Leïla;2025;2;5050.06;3337.08;3337.08;0.0;Conforme
FA00670894;84060124873;Joly;Camille;2025;2;7009.00;4349.15;4349.15;0.0;Conforme
FA00745940;86040295345;Vidal;Romain;2025;2;6550.32;4093.35;4093.35;0.0;Conforme
FA00698723;91052692646;Leroy;Quentin;2025;2;920.71;685.15;685.15;0.0;Conforme
FA00747075;86062163204;Brunet;Valérie;2025;2;3923.44;2521.83;2521.83;0.0;Conforme
FA00733248;84062281540;Blanchard;Louis;2025;2;313.01;244.18;244.18;0.0;Conforme
FA00759116;84012051772;Roy;Bilal;2025;2;3220.68;2246.89;2246.89;0.0;Conforme
FA00722936;92041163426;Lucas;Grégory;2025;2;4952.34;3240.63;3240.63;0.0;Conforme
FA00718027;88082052503;Rey;Pierre;2025;2;406.85;310.26;310.26;0.0;Conforme
FA00715407;96042007907;Payet;Aïcha;2025;2;1876.49;1395.06;1395.06;0.0;Conforme
FA00767349;94121048017;Roger;Sarah;2025;2;;7829.77;7829.77;0.0;DeclareSansBCSS
FA00710664;83092897192;Perrin;Sophie;2025;2;2080.12;1499.12;1499.12;0.0;Conforme
FA00763134;82070737027;Morin;Amélie;2025;2;5948.79;3817.56;3817.56;0.0;Conforme
FA00741157;85072628095;Petit;Thomas;2025;2;2857.64;2026.61;2026.61;0.0;Conforme
FA00726100;85052166837;Joly;Aïcha;2025;2;1355.71;1011.76;1011.76;0.0;Conforme
FA00746623;99042805152;Lemoine;Aïcha;2025;2;1690.59;1213.03;1213.03;0.0;Conforme
FA00719716;83051948742;Roche;Ibrahim;2025;2;7434.12;4550.87;4550.87;0.0;Conforme
FA00751426;81080391078;Michel;Maxime;2025;2;160.06;127.50;127.50;0.0;Conforme
FA00686797;81022622828;Brunet;Mathieu;2025;2;2359.99;1441.24;1441.24;0.0;Conforme
FA00697139;87011227931;Rivière;Thomas;2025;2;3349.16;2293.70;2293.70;0.0;Conforme
FA00727879;00030803368;Marie;Amélie;2025;2;11248.66;6362.43;6362.43;0.0;Conforme
FA00767516;87063076312;Gauthier;Nora;2025;2;2480.60;1693.60;1693.60;0.0;Conforme
FA00761565;89022617753;Fabre;Anissa;2025;2;552.03;426.75;426.75;0.0;Conforme
FA00745806;89102139343;Roy;Sophie;2025;2;4114.62;2220.67;2220.67;0.0;Conforme
FA00737671;87080948759;Boyer;Benjamin;2025;2;3890.19;2636.02;2636.02;0.0;Conforme
FA00684276;01051116674;Dubois;François;2025;2;6012.35;3543.99;3543.99;0.0;Conforme
FA00743911;03031980497;Gautier;Thomas;2025;2;10385.46;5957.75;3872.54;35.0;EcartAControler
FA00632529;91022677678;Arnaud;Quentin;2025;2;742.83;561.28;561.28;0.0;Conforme
FA00731646;98021755834;Blanc;Ibrahim;2025;2;627.63;466.65;466.65;0.0;Conforme
FA00748511;80091051951;Clément;Anissa;2025;2;9963.92;5724.06;5724.06;0.0;Conforme
FA00700219;90022692109;Colin;Benjamin;2025;2;2377.22;1503.61;1503.61;0.0;Conforme
FA00690821;90100198473;Payet;Émilie;2025;2;4053.06;2784.46;2784.46;0.0;Conforme
FA00726312;87041690384;Schmitt;Thomas;2025;2;1241.89;906.29;906.29;0.0;Conforme
FA00643005;94060586828;Arnaud;Anissa;2025;2;3227.70;2247.67;2247.67;0.0;Conforme
FA00700995;93051891449;Garcia;Marine;2025;2;3996.85;2719.61;2719.61;0.0;Conforme
FA00725250;94050164771;Roussel;Julien;2025;2;7624.74;4686.75;4686.75;0.0;Conforme
FA00759383;90101325653;Legrand;Maxime;2025;2;1232.20;941.37;941.37;0.0;Conforme
FA00718212;88032243793;Nguyen;Grégory;2025;2;4620.62;2922.24;2922.24;0.0;Conforme
FA00727206;89011909646;Guérin;Delphine;2025;2;4407.90;2741.78;2741.78;0.0;Conforme
FA00764862;93021506297;Garcia;Grégory;2025;2;3396.90;2342.14;2342.14;0.0;Conforme
FA00768576;94042880467;Joly;Quentin;2025;2;;2067.78;2067.78;0.0;DeclareSansBCSS
FA00735031;82120292644;Picard;Louis;2025;2;2243.78;1632.32;1632.32;0.0;Conforme
FA00738006;92051031789;Rivière;Chloé;2025;2;5810.91;3769.26;3769.26;0.0;Conforme
FA00743008;80120131561;Blanc;Manon;2025;2;5507.64;3549.70;3549.70;0.0;Conforme
FA00742575;88042584587;Laurent;Delphine;2025;2;1932.88;1351.15;1351.15;0.0;Conforme
FA00677923;81101751765;Marchand;Chloé;2025;2;5490.47;3575.04;3575.04;0.0;Conforme
FA00719160;88081491980;Henry;Sarah;2025;2;9327.56;5449.07;5449.07;0.0;Conforme
FA00729329;99040411133;Gautier;Sophie;2025;2;8077.86;4880.27;4880.27;0.0;Conforme
